,用户名,用户id,帖子
0,Chills牙牙,6560668913?,"
                    我最喜欢的手机壳还有贴膜 齐活Pitaka凯夫拉保护壳 / 官方液态硅胶 / 丸匠贴膜 基本上每代iPhone 就是这几个手机壳换着带，还买了一个阿慕家的皮壳，因为静默管理还没有到(这里只能借用下阿慕老板的图了)，他们家斜纹的也是超级棒，之前型号也在用他家的皮壳，不会像官网的那么滑，斜 ​  展开全文c                "
0,Chills牙牙,6560668913?,"
                    每日份景深壁纸  &#xe627;iPhone壁纸#手机壁纸# ​                "
0,不爱吃葱的CC,2200724642?,"
                    #国人买iPhone14Pro需工作22天#普通工人  底薪2400-2800之间 一个月加班累死累活到手才5000多元你跟我扯工作22天就可以买IPhone14Pro？ ​                "
0,无皮大西瓜,6487719150?,"
                    #hi十一月##立冬##隔离日记# 1⃣️我还没有好好享受秋天怎么就立冬啦！我个笨蛋把立冬当成了冬至中午还特地买了份饺子。个人觉得东苑一楼的自选饺子要比二楼的饺子好吃一点2⃣️昨天就发现月亮开始慢慢变圆了，可是我咋就拍不出来啊！！求iPhone拍月亮教程，明天我还想看月全食呢3⃣️原本打算 ​  展开全文c                "
0,魔法科技君,5333865800?,"
                    #国人买iPhone14Pro需工作22天#原来国人买iPhone14Pro只需要工作22天就可以了，我拖后腿了，兄弟们 ​                "
0,月亮与缪斯,5235638033?,"
                    &#xe627;iPhone14Pro 1.看视频有滋滋声2.偶尔卡顿 3.开了top widgets 之后感觉更卡了有人跟我一样吗 ​                "
0,海底有火山,2419762622?,"
                    #国人买iPhone14Pro需工作22天#已经把多少杯奶茶钱的话术换为工作多少天了吗？反而让我认清自己日薪低买不起一部手机的现实呢。 ​                "
0,薛定谔的英短咕咕咕,6202265538?,"
                    #国人买iPhone14Pro需工作22天# 我的评价是没活可以不整 ​​​统计局数据2021年我国人均年可支配收入35128元 ​​​                "
0,闺言小雨,7234024696?,"
                    &#xe627;头像壁纸我们明明喜欢的是新海诚式的爱情，最不济也要是宫崎骏式的婚姻，可现实给我们的却往往是如今敏一般的空虚。#哆啦a梦722一起天真##锁屏+主屏壁纸套图##iphone无水印壁纸# ​                "
0,秀数码,2688556445?,"
                    #国人买iPhone14Pro需工作22天#正常上班不加班的话，一个月实际到岗是22天左右，一部128G的iPhone14 Pro售价7999元，也就是说工资一个月到手8K就可以了，税前应该不到1万，不吃不喝一个月工资买1台iPhone。但往往很多人工资拿不到那么高，得省吃俭用才能买一台。你愿意攒钱几个月买台iPhone吗？ ​                "
0,友胖胖粥,5137029404?,"
                    说出来都不信 手机死机了上滑键没反应 回不到主屏幕关机也没反应 我被卡在微博里 啥都能刷就是播放不了视频点不开外部链接 倒是可以锁屏面容解锁开手电和相机 也可以下拉看消息提醒 但是点不进去 我都打算去苹果店一趟了 然后想想还是不甘心 我就搜iphone手机死机 发现一堆人这两天升级ios16之后都有这 ​  展开全文c                "
0,一只奶猫子,5236763113?,"
                    iPhone xs拍照真的好好看啊 希望男朋友永远不换手机 2西安 ​                "
0,阿鲲-Edwin,5138650463?,"
                    在老板的大力帮助和支持下，这一年来大家共同纯手搓了一台#折叠屏iPhone#…… ​                "
0,热心市民杨老板Y,5709481635?,"
                    &#xe627;iPhone壁纸 11.7蜡笔小新壁纸/1687 ​                "
0,理想國里沒理想,6759438475?,"
                    &#xe627;iPhone 想问一下朋友们这个怎么处理呢？从下午到现实一直显示1x，数据用不了。但是电话又能正常拨打。是卡的问题还是怎么？ ​                "
0,阿苯,7397646384?,"
                    你以为一万多的手机不会出bug吗？从买到手到现在一个半月了，14PM这个拍照莫名卡机的问题已经出现三次了。另外还遇到过温度异常暂停充电，网页闪退关闭，打开相机对焦一直闪烁等小bug你看，像我这种高端的苹果用户，我一点不着急，我都还在用。这种小场面，怎么会影响我呢，哪怕它信号不好， ​  展开全文c                "
0,吃瓜小姐姐丶,5519859310?,"
                    全新的iPhone📱 ​                "
0,诗昭,7597671212?,"
                    #国人买iPhone14Pro需工作22天#我可能不止22天 ​                "
0,Alise种草记,7410645262?,"
                    iphone14到手别浪费了这些操作❗️使用操作❗ ​                "
0,internationalcelebrities,6594575296?,"
                    #国人买iPhone14Pro需工作22天#我被开除果籍了？ ​                "
0,yyyccc_,2653048660?,"
                    &#xe627;iPhone14Pro 出一台银色14pro256g！（加价买的）今天刚激活还未充电小了想换Max重庆可自提面交～ 2重庆 ​                "
0,墨說財經,5822570862?,"
                    #iPhone14中美之外全球涨价# 果粉要做好iPhone14涨价的思想准备，郑州富士康的续集来了。图一是苹果官方的公告，你用手机翻译软件能看懂。就一个意思：疫情限制暂时影响了位于中国郑州的iPhone 14 Pro和iPhone 14 Pro Max主要组装设施。郑州工厂目前的产能大幅降低。大幅、大幅、大幅。这个词说出来 ​  展开全文c                "
0,鼠尾草与白茶,2949930950?,"
                    𝙥𝙡𝙤𝙜夏天才过去一会会儿转眼就是立冬了📷 Iphone 13 pro 2上海·外滩 ​                "
0,浪子言科技,5397769474?,"
                    这种统计压根没有任何意义。我和马云、马化腾平均一下我就是亿万富翁，我和胡歌、彭于晏、古天乐平均一下，我就是国内颜值排名前几的。要我说，这个话题还不如直接简单换算一下，一部iPhone 14 Pro的价格是8000左右，还有8天时间，四舍五入一下，直接说国人月收入过万算了。 ​  展开全文c                "
0,Eric冫,3224092922?,"
                    #国人买iPhone14Pro需工作22天#就是说国人月平均工资至少8000以上？你在五星酒店统计的吧！ ​                "
0,小胖先Sen,2353158755?,"
                    #国人买iPhone14Pro需工作22天#22天8000块？国人？这是哪个妖魔发的？ ​                "
0,科技云师兄,5736981489?,"
                    #国人买iPhone14Pro需工作22天#我只看这个话题赶紧去看了一下14Pro的价格，7999起，人民币，工作22天就可以买一部14Pro，我还得多努力才行…… ​                "
0,aerii_月亮梨汤,7438886498?,"
                    #国人买iPhone14Pro需工作22天#你给我买一个啊 ​                "
0,FiNE·壁纸,5635099280?,"
                    城市&#xe627;iphone锁屏壁纸 ​                "
0,我是轩儿他爹,1264110367?,"
                    用了3年多的苹果11p   今天被我卖了。2450元！&#xe627;iPhone14Pro ​                "
0,我爱只有你的人间,6150877592?,"
                    #国人买iPhone14Pro需工作22天#合着我月薪达不到纳税最低标准的被开除国籍了呗？ ​                "
0,星辰虚拟联盟,6028817187?,"
                    #国人买iPhone14Pro需工作22天#花一个月工资买的诺基亚到了，不知道好不好用？ ​                "
0,囧鸽,5823180089?,"
                    #国人买iPhone14Pro需工作22天# 羡慕有钱的大佬们，都这么富了么 ​                "
0,蒋亦凡,2834968711?,"
                    #国人买iPhone14Pro需工作22天#原来中国人均收入已经达到了7999/22=363.59元/天。可喜可贺 2上海 ​                "
0,哇科技,1849808025?,"
                    #国人买iPhone14Pro需工作22天#22天，现在都这么富了么？我可是花了一年的时间，把12 Pro Max卖出去才有资格登岛的人你们22天认真的🐴？？？ ​                "
0,退堂鼓表演艺术家裘卿卿,6597718943?,"
                    #国人买iPhone14Pro需工作22天# 中国人均收入这么高了？ ​                "
0,机不择时,7549866030?,"
                    #国人买iPhone14Pro需工作22天#是嘛 我不吃不喝要两个月才能买 ​                "
0,热心网友赵夫人,5542583515?,"
                    #国人买iPhone14Pro需工作22天#我一天80块钱你看我不吃不喝干一个月能买个后壳吗 ​                "
0,闫-Ryan,5947283329?,"
                    #国人买iPhone14Pro需工作22天#这又是什么砖家给的数据？换算成月工资就是1.1万。冷知识：据北师大的调研数据月入过万的人群只占我国人口的0.61% ​                "
0,一笑笑笑笑笑ao,6582593669?,"
                    #国人买iPhone14Pro需工作22天#不想多说 ​                "
0,你说什么饼干_,6067588782?,"
                    &#xe627;Meiko 田老板赶紧安排上iPhone 14 Pro Max！ ​                "
0,数码三哥,5608756220?,"
                    粉丝说他的iPhone14Pro Max灵动岛不会动…#iphone14灵动岛# L数码三哥的微博视频 ​                "
0,呼叫晶哥-,5863801514?,"
                    &#xe627;iPhone14 有14pro更新了16.1的勇士吗？建议更吗？ ​                "
0,你今天超甜的,5778826539?,"
                    #iPhone# 13香还是14香差700块钱应该买哪个 ​                "
0,数码大队长,7551484618?,"
                    iPhone多彩氛围感手机壁纸记得原图保存#手机壁纸#&#xe627;iPhone潮流壁纸 ​                "
0,语文阅刊,1747766363?,"
                    #国人买iPhone14Pro需工作22天#据IT之家消息，Picoid 对不同国家和地区的 iPhone 14 Pro（128 GB）首发价格与平均工作收入进行了收集，并以此制作了今年的 iPhone 指数 ​​​                "
0,萌之蚩蚩,1772361594?,"
                    #国人买iPhone14Pro需工作22天#六艺人月收入不足一千.也就是其他六艺人月均收入得一万五 ​                "
0,打工人波波,3859129933?,"
                    #国人买iPhone14Pro需工作22天#这是什么脑残词条，又被平均了嘛 2烟台 ​                "
0,兽数码,7486969417?,"
                    #苹果减产300万部新iPhone#有可能会部分恢复iPhone13系列生产线，改动不大，变相降价清组件 ​                "
0,老孙来也king,2697685095?,"
                    #国人买iPhone14Pro需工作22天#我一天就能买下来，只不过是在梦里！ ​                "
0,小白测评,2022252207?,"
                    #小白测评数据库# 小白测评数据库3.0O网页链接对20款应用两轮打开时间模型也进行了更新。在数据库3.0目前测试的机型中，两款A16芯片的iPhone14 Pro系列进入百秒内，拔得头筹。安卓这边目前表现最好的是红魔7S Pro，110秒位列数据库第三。和数据库2.0相比，本次更新加大了压力，游戏增加 ​  展开全文c                "
